0,39.851597900000002,116.2870563,0
1587430595.9313872,39.851588900000003,116.28705789999999,-83.054000000000002
1587430595.0284722,39.851579800000003,116.2870594,-83.114000000000004
1587430594.1495461,39.851570700000003,116.28706080000001,-83.668000000000006
1587430593.312752,39.851561699999998,116.28706270000001,-84.174999999999997
1587430592.4290757,39.851552699999999,116.287064,-84.078000000000003
1587430591.5667765,39.851543700000001,116.2870652,-83.908000000000001
1587430590.7299881,39.851534700000002,116.287066,-83.281000000000006
1587430589.8676963,39.851525600000002,116.2870672,-83.030000000000001
1587430589.0052061,39.851516699999998,116.28706889999999,-82.465999999999994
1587430588.1278865,39.851507599999998,116.2870705,-82.384
1587430587.2708063,39.851498399999997,116.2870721,-82.625
1587430586.4085565,39.851489299999997,116.2870734,-82.897000000000006
1587430585.55163,39.851480299999999,116.2870748,-83.941999999999993
1587430584.6887619,39.851471199999999,116.2870763,-84.293000000000006
1587430583.8474956,39.851462099999999,116.2870775,-84.066000000000003
1587430582.9898298,39.851453100000001,116.2870786,-83.635999999999996
1587430582.1474555,39.851444000000001,116.28708,-83.064999999999998
1587430581.2691586,39.851435000000002,116.2870813,-81.534000000000006
1587430580.386615,39.851425900000002,116.287083,-81.477000000000004
1587430579.529021,39.851416800000003,116.2870846,-81.873000000000005
1587430578.6870353,39.851407799999997,116.2870861,-82.781000000000006
1587430577.788661,39.851398799999998,116.2870877,-84.597999999999999
1587430576.9311752,39.8513898,116.2870889,-84.513999999999996
1587430576.0890465,39.851380800000001,116.2870899,-84.343000000000004
1587430575.2262716,39.851371800000003,116.2870915,-84.025000000000006
1587430574.3686962,39.851362799999997,116.2870928,-83.739000000000004
0,39.851356199999998,116.2870968,0
1587430571.8267803,39.851335499999998,116.287098,-81.191999999999993
1587430570.989773,39.851326499999999,116.2871004,-81.016000000000005
1587430570.1270642,39.8513175,116.2871023,-81.352000000000004
1587430569.2289772,39.851308500000002,116.2871037,-82.807000000000002
1587430568.3245115,39.851299500000003,116.2871045,-83.125
1587430567.4666889,39.851290400000003,116.28710580000001,-83.703000000000003
1587430566.6082044,39.851281399999998,116.2871071,-83.885999999999996
