0,39.850357099999997,116.28635319999999,0
1587430420.5453713,39.850358499999999,116.2863648,-172.33500000000001
1587430421.8279102,39.850359699999998,116.2863766,-172.27699999999999
1587430423.0450606,39.850360600000002,116.28638840000001,-173.10599999999999
1587430424.2310932,39.850361900000003,116.2864,-174.15600000000001
1587430425.1089368,39.850363299999998,116.28641159999999,-174.988
1587430426.0495467,39.8503641,116.2864233,-177.489
1587430426.9476459,39.8503647,116.28643510000001,-178.54599999999999
1587430427.8306425,39.850365199999999,116.286447,-179.00399999999999
1587430428.7343252,39.850365099999998,116.28645880000001,-178.977
1587430429.6328855,39.850365400000001,116.2864708,-179.352
1587430430.5514414,39.850365799999999,116.2864826,-178.429
1587430431.451515,39.850366299999997,116.2864944,-177.07900000000001
1587430432.3907044,39.850366800000003,116.2865063,-175.364
1587430433.3094234,39.850367599999998,116.286518,-174.125
1587430434.2687669,39.850368600000003,116.2865297,-173.72300000000001
1587430435.1676729,39.850369899999997,116.2865414,-173.203
1587430436.1485732,39.850371000000003,116.2865532,-172.89599999999999
1587430437.0882521,39.850372100000001,116.286565,-173.16499999999999
1587430438.0073738,39.850372999999998,116.2865769,-175.77600000000001
1587430438.9934051,39.850373400000002,116.2865889,-179.64599999999999
1587430439.9685969,39.850373500000003,116.2866009,178.81700000000001
1587430440.9489884,39.850373400000002,116.28661289999999,177.83000000000001
1587430441.9514334,39.8503732,116.2866247,177.98699999999999
1587430442.9325109,39.850373099999999,116.2866365,-179.63499999999999
1587430443.8924172,39.850373599999998,116.2866482,-171.934
1587430444.8480461,39.850375499999998,116.2866597,-163.24600000000001
1587430445.8135655,39.850378399999997,116.2866709,-154.68600000000001
1587430446.8150711,39.8503829,116.2866812,-145.68100000000001
1587430447.7342851,39.850388199999998,116.28669069999999,-134.64699999999999
1587430448.6748838,39.8503951,116.2866985,-128.334
0,39.850402199999998,116.2867057,0
1587430451.5969589,39.850419600000002,116.2867128,-99.311000000000007
1587430452.5516851,39.850428600000001,116.2867147,-97.853999999999999
1587430453.5739324,39.850437700000001,116.286716,-95.257999999999996
1587430454.5132911,39.8504468,116.2867164,-87.131
1587430455.4535022,39.8504559,116.28671540000001,-84.111999999999995
1587430456.3367763,39.850464899999999,116.2867141,-82.969999999999999
1587430457.2755461,39.850473999999998,116.28671249999999,-82.207999999999998
1587430458.1381879,39.850482999999997,116.2867109,-81.778999999999996
1587430458.9748311,39.850491900000002,116.28670889999999,-82.036000000000001
1587430459.8342159,39.8505009,116.28670700000001,-83.093999999999994
1587430460.696636,39.850509899999999,116.2867056,-83.454999999999998
1587430461.5794024,39.850518999999998,116.2867042,-83.879999999999995
1587430462.477675,39.850527999999997,116.28670289999999,-84.307000000000002
1587430463.350553,39.850537099999997,116.28670150000001,-84.579999999999998
1587430464.2126551,39.850546199999997,116.2867002,-84.900999999999996
1587430465.0546196,39.850555300000003,116.2866988,-84.939999999999998
1587430465.9132733,39.850564400000003,116.2866975,-85.100999999999999
1587430466.7749503,39.850573400000002,116.2866966,-85.158000000000001
1587430467.6324182,39.850582500000002,116.28669530000001,-85.183000000000007
1587430468.5150132,39.850591600000001,116.28669410000001,-85.201999999999998
1587430469.377347,39.8506006,116.286693,-85.174000000000007
1587430470.2351513,39.850609599999999,116.28669189999999,-85.438000000000002
1587430471.0567322,39.850618599999997,116.2866908,-85.239999999999995
1587430471.9343667,39.850627699999997,116.2866896,-85.459000000000003
1587430472.8375781,39.850636799999997,116.28668829999999,-85.257000000000005
0,39.850645800000002,116.2866872,0
1587430474.6189437,39.850654900000002,116.2866861,-84.701999999999998
1587430475.5940194,39.850663900000001,116.2866847,-83.519999999999996
1587430476.5999432,39.850672799999998,116.286683,-81.219999999999999
1587430477.554507,39.850681799999997,116.286681,-79.349000000000004
1587430478.4783924,39.850690700000001,116.2866787,-78.468000000000004
1587430479.397182,39.8506997,116.2866762,-78.275999999999996
1587430480.3358903,39.850708599999997,116.2866736,-77.902000000000001
1587430481.2601836,39.850717500000002,116.2866709,-77.575000000000003
1587430482.2203293,39.850726299999998,116.28666819999999,-77.504999999999995
1587430483.1801159,39.850735299999997,116.28666579999999,-78.569000000000003
1587430484.1959848,39.850744300000002,116.28666339999999,-83.379000000000005
1587430485.1560037,39.850753300000001,116.28666269999999,-97.814999999999998
1587430486.137336,39.8507623,116.28666440000001,-109.851
1587430487.0968733,39.850770599999997,116.286669,-121.42700000000001
1587430488.0213251,39.850778200000001,116.2866753,-130.74600000000001
1587430488.9767742,39.850785100000003,116.28668330000001,-142.70699999999999
1587430489.9575045,39.8507903,116.286693,-152.81800000000001
1587430490.8405111,39.850794499999999,116.28670339999999,-155.018
1587430491.755441,39.850798599999997,116.286714,-155.74600000000001
1587430492.7357178,39.850802399999999,116.2867248,-156.44399999999999
1587430493.6758168,39.850805999999999,116.2867356,-157.06899999999999
1587430494.6405928,39.850809400000003,116.2867466,-159.13800000000001
